GENE	TREATMENT	SAMPLE	COUNT5PRIME	COUNT3PRIME
HWER_00427	Salt0	Salt0_1	0.27449625	68.91250653
HWER_00427	Salt0	Salt0_2	1.11238111	40.01975268
HWER_00427	Salt10	Salt10_1	14.65978241	18.17083372
HWER_00427	Salt10	Salt10_2	13.21212121	22.00898473
HWER_00427	Salt20	Salt20_1	13.60148803	18.22645210
HWER_00427	Salt20	Salt20_2	13.77482811	24.30689257
HWER_00428	Salt0	Salt0_1	26.03918758	3315.50547976
HWER_00428	Salt0	Salt0_2	19.98898245	3040.35136956
HWER_00428	Salt10	Salt10_1	631.25285664	711.27028398
HWER_00428	Salt10	Salt10_2	473.46882671	923.57647059
HWER_00428	Salt20	Salt20_1	379.91325243	512.15843317
HWER_00428	Salt20	Salt20_2	387.11515534	788.89180672
HWER_00429	Salt0	Salt0_1	1.18967086	27.39265511
HWER_00429	Salt0	Salt0_2	0.00000000	4.22407373
HWER_00429	Salt10	Salt10_1	0.21155067	2.81223717
HWER_00429	Salt10	Salt10_2	0.31901840	1.94308943
HWER_00429	Salt20	Salt20_1	1.06695119	2.88831836
HWER_00429	Salt20	Salt20_2	1.28724803	3.05785424
HWER_00430	Salt0	Salt0_1	0.64028054	242.51641894
HWER_00430	Salt0	Salt0_2	0.94925444	129.17616734
HWER_00430	Salt10	Salt10_1	21.06038949	21.96596507
HWER_00430	Salt10	Salt10_2	18.01036269	26.59740260
HWER_00430	Salt20	Salt20_1	23.38127364	30.17028738
HWER_00430	Salt20	Salt20_2	23.39316556	43.66883117
HWER_00431	Salt0	Salt0_1	0.85171103	6.91596060
HWER_00431	Salt0	Salt0_2	0.94656489	4.02716836
HWER_00431	Salt10	Salt10_1	3.72413793	2.10426283
HWER_00431	Salt10	Salt10_2	3.34933333	1.95275591
HWER_00431	Salt20	Salt20_1	3.71624714	2.05409106
HWER_00431	Salt20	Salt20_2	5.57142857	3.21053618
HWER_00432	Salt0	Salt0_1	3.86380696	117.56007853
HWER_00432	Salt0	Salt0_2	6.07722523	65.60894078
HWER_00432	Salt10	Salt10_1	76.55395603	149.34077079
HWER_00432	Salt10	Salt10_2	57.92448759	117.10675381
HWER_00432	Salt20	Salt20_1	26.60090496	59.77326094
HWER_00432	Salt20	Salt20_2	33.02704577	80.75591348
HWER_00433	Salt0	Salt0_1	0.52359284	4.22475708
HWER_00433	Salt0	Salt0_2	0.72581654	4.61507758
HWER_00433	Salt10	Salt10_1	23.34652346	30.62316881
HWER_00433	Salt10	Salt10_2	16.26229508	30.94553377
HWER_00433	Salt20	Salt20_1	19.69463931	27.81890788
HWER_00433	Salt20	Salt20_2	20.07220921	34.25536881
HWER_00434	Salt0	Salt0_1	0.54774123	155.37238427
HWER_00434	Salt0	Salt0_2	0.48043559	102.87727540
HWER_00434	Salt10	Salt10_1	36.76151435	63.15408729
HWER_00434	Salt10	Salt10_2	28.60606061	84.42703963
HWER_00434	Salt20	Salt20_1	25.94293578	55.30076331
HWER_00434	Salt20	Salt20_2	25.91158841	89.27322677
HWER_00435	Salt0	Salt0_1	0.37868249	27.35616780
HWER_00435	Salt0	Salt0_2	0.34133929	17.87948943
HWER_00435	Salt10	Salt10_1	49.11340062	77.23289994
HWER_00435	Salt10	Salt10_2	33.96747967	79.90710383
HWER_00435	Salt20	Salt20_1	20.17636881	35.72232434
HWER_00435	Salt20	Salt20_2	22.01897019	51.05874317
HWER_00436	Salt0	Salt0_1	0.15009005	29.60526316
HWER_00436	Salt0	Salt0_2	0.00000000	13.94887505
HWER_00436	Salt10	Salt10_1	1.36116152	26.85458258
HWER_00436	Salt10	Salt10_2	1.35964912	29.78947368
HWER_00436	Salt20	Salt20_1	1.65602794	9.01782488
HWER_00436	Salt20	Salt20_2	1.49788534	14.89074248
HWER_00437	Salt0	Salt0_1	1.43172323	17.26648392
HWER_00437	Salt0	Salt0_2	2.68589200	10.78762057
HWER_00437	Salt10	Salt10_1	46.11004683	2.47260091
HWER_00437	Salt10	Salt10_2	32.95884774	3.39431525
HWER_00437	Salt20	Salt20_1	36.74040173	5.82903163
HWER_00437	Salt20	Salt20_2	36.78902116	7.24437062
HWER_00438	Salt0	Salt0_1	3.56507482	8.45728025
HWER_00438	Salt0	Salt0_2	5.73569578	9.33149978
HWER_00438	Salt10	Salt10_1	25.68807339	41.09089757
HWER_00438	Salt10	Salt10_2	21.07400612	38.80882353
HWER_00438	Salt20	Salt20_1	31.32282241	30.48441917
HWER_00438	Salt20	Salt20_2	33.30056793	37.03278186
HWER_00439	Salt0	Salt0_1	43.31437684	128.47639499
HWER_00439	Salt0	Salt0_2	32.30714276	63.84395312
HWER_00439	Salt10	Salt10_1	67.81509592	28.95896611
HWER_00439	Salt10	Salt10_2	76.21028307	31.92170409
HWER_00439	Salt20	Salt20_1	22.45101111	20.99413887
HWER_00439	Salt20	Salt20_2	28.80766691	32.16753022
HWER_00440	Salt0	Salt0_1	1.25965150	20.24773146
HWER_00440	Salt0	Salt0_2	0.19513261	16.00867950
HWER_00440	Salt10	Salt10_1	7.06931810	10.98300543
HWER_00440	Salt10	Salt10_2	4.34083163	11.85548739
HWER_00440	Salt20	Salt20_1	3.59394084	7.40314376
HWER_00440	Salt20	Salt20_2	3.74306164	10.13974097
HWER_00441	Salt0	Salt0_1	2.40266860	231.05353896
HWER_00441	Salt0	Salt0_2	3.24310401	113.17623631
HWER_00441	Salt10	Salt10_1	21.86905014	43.18376526
HWER_00441	Salt10	Salt10_2	19.94274029	46.26915114
HWER_00441	Salt20	Salt20_1	17.28180146	21.20613443
HWER_00441	Salt20	Salt20_2	21.45413380	34.40180420
HWER_00442	Salt0	Salt0_1	1.74218243	133.98576058
HWER_00442	Salt0	Salt0_2	5.88475580	75.33685127
HWER_00442	Salt10	Salt10_1	428.09364548	399.18421662
HWER_00442	Salt10	Salt10_2	331.67447046	359.40939597
HWER_00442	Salt20	Salt20_1	121.46514315	115.04615054
HWER_00442	Salt20	Salt20_2	151.92506769	185.10306807
HWER_00443	Salt0	Salt0_1	0.00000000	4.71764540
HWER_00443	Salt0	Salt0_2	0.01434885	1.92253322
HWER_00443	Salt10	Salt10_1	0.77780659	3.03320562
HWER_00443	Salt10	Salt10_2	0.73182957	2.81481481
HWER_00443	Salt20	Salt20_1	0.76564409	1.27129418
HWER_00443	Salt20	Salt20_2	0.40279270	2.18253968
HWER_00444	Salt0	Salt0_1	1.16362921	191.15928432
HWER_00444	Salt0	Salt0_2	2.07291392	71.45335580
HWER_00444	Salt10	Salt10_1	58.56123662	64.95372444
HWER_00444	Salt10	Salt10_2	47.04022989	74.90331890
HWER_00444	Salt20	Salt20_1	44.01088929	66.57949221
HWER_00444	Salt20	Salt20_2	47.54207718	93.98191095
HWER_00445	Salt0	Salt0_1	0.00000000	27.16989906
HWER_00445	Salt0	Salt0_2	0.53544950	23.23713548
HWER_00445	Salt10	Salt10_1	5.72128504	9.27189283
HWER_00445	Salt10	Salt10_2	5.24220624	10.84412470
HWER_00445	Salt20	Salt20_1	4.15685758	7.58935186
HWER_00445	Salt20	Salt20_2	3.77376670	11.73882323
HWER_00446	Salt0	Salt0_1	5.28236405	90.54499366
HWER_00446	Salt0	Salt0_2	4.48281162	56.33587786
HWER_00446	Salt10	Salt10_1	60.28697061	44.77011494
HWER_00446	Salt10	Salt10_2	46.51454139	44.49777778
HWER_00446	Salt20	Salt20_1	35.16962818	32.47902365
HWER_00446	Salt20	Salt20_2	40.66794503	47.08333333
HWER_00447	Salt0	Salt0_1	0.73547778	0.63833921
HWER_00447	Salt0	Salt0_2	0.72435505	0.66863543
HWER_00447	Salt10	Salt10_1	6.22954946	5.85200101
HWER_00447	Salt10	Salt10_2	3.86374696	6.35523114
HWER_00447	Salt20	Salt20_1	4.50984650	6.27202726
HWER_00447	Salt20	Salt20_2	2.94360445	5.37669447
HWER_00448	Salt0	Salt0_1	0.11707158	25.92881030
HWER_00448	Salt0	Salt0_2	0.06642345	21.52119930
HWER_00448	Salt10	Salt10_1	5.25665882	9.20925080
HWER_00448	Salt10	Salt10_2	2.60240964	15.04506917
HWER_00448	Salt20	Salt20_1	2.86730446	10.41695386
HWER_00448	Salt20	Salt20_2	2.62159750	17.98065277
HWER_00449	Salt0	Salt0_1	0.87669182	31.22390230
HWER_00449	Salt0	Salt0_2	0.28675395	25.80034322
HWER_00449	Salt10	Salt10_1	38.07843488	47.15762274
HWER_00449	Salt10	Salt10_2	27.21934370	45.74677003
HWER_00449	Salt20	Salt20_1	15.51439988	22.43982048
HWER_00449	Salt20	Salt20_2	15.89871700	26.41657438
HWER_00450	Salt0	Salt0_1	0.48246471	7.85881863
HWER_00450	Salt0	Salt0_2	0.11531099	4.65208009
HWER_00450	Salt10	Salt10_1	1.09386394	2.62027041
HWER_00450	Salt10	Salt10_2	1.39375629	2.80445795
HWER_00450	Salt20	Salt20_1	0.99552704	1.52323454
HWER_00450	Salt20	Salt20_2	1.58250611	2.18917354
HWER_00451	Salt0	Salt0_1	0.08004803	11.26676006
HWER_00451	Salt0	Salt0_2	1.78786661	6.78987545
HWER_00451	Salt10	Salt10_1	2.90381125	3.81125227
HWER_00451	Salt10	Salt10_2	3.57894737	3.98596491
HWER_00451	Salt20	Salt20_1	1.37299771	2.28832952
HWER_00451	Salt20	Salt20_2	1.58208020	3.03884712
HWER_00452	Salt0	Salt0_1	1.72429039	94.64925332
HWER_00452	Salt0	Salt0_2	3.86117522	84.26817126
HWER_00452	Salt10	Salt10_1	108.23476343	144.52773613
HWER_00452	Salt10	Salt10_2	86.13953488	144.45603865
HWER_00452	Salt20	Salt20_1	71.07125752	101.68805757
HWER_00452	Salt20	Salt20_2	67.12866833	128.04520359
HWER_00453	Salt0	Salt0_1	3.19687490	55.13444856
HWER_00453	Salt0	Salt0_2	1.90564710	32.91126023
HWER_00453	Salt10	Salt10_1	10.96839909	20.80385293
HWER_00453	Salt10	Salt10_2	10.95485110	22.28557715
HWER_00453	Salt20	Salt20_1	11.22072818	27.26884824
HWER_00453	Salt20	Salt20_2	12.01411761	44.54215091
HWER_00454	Salt0	Salt0_1	27.14406422	79.39525620
HWER_00454	Salt0	Salt0_2	30.86756331	41.93929480
HWER_00454	Salt10	Salt10_1	117.06349206	19.67022441
HWER_00454	Salt10	Salt10_2	110.76190476	17.65079365
HWER_00454	Salt20	Salt20_1	102.57527878	14.50183430
HWER_00454	Salt20	Salt20_2	119.33106576	20.50264550
HWER_00455	Salt0	Salt0_1	0.64523563	0.11522065
HWER_00455	Salt0	Salt0_2	0.00000000	1.20286838
HWER_00455	Salt10	Salt10_1	1.77638454	0.57471264
HWER_00455	Salt10	Salt10_2	1.29292929	1.01818182
HWER_00455	Salt20	Salt20_1	0.83211983	0.99854379
HWER_00455	Salt20	Salt20_2	0.75757576	0.77561328
HWER_00456	Salt0	Salt0_1	11.29501230	82.67138501
HWER_00456	Salt0	Salt0_2	6.24906451	37.26097801
HWER_00456	Salt10	Salt10_1	32.66565247	17.28405599
HWER_00456	Salt10	Salt10_2	27.42483660	17.74257426
HWER_00456	Salt20	Salt20_1	25.66518598	14.50030587
HWER_00456	Salt20	Salt20_2	26.97537348	18.65275813
HWER_00457	Salt0	Salt0_1	0.00000000	1.32895271
HWER_00457	Salt0	Salt0_2	0.00000000	0.51878752
HWER_00457	Salt10	Salt10_1	0.92065618	1.17174422
HWER_00457	Salt10	Salt10_2	0.36245955	0.54368932
HWER_00457	Salt20	Salt20_1	1.73290973	1.39965786
HWER_00457	Salt20	Salt20_2	1.18469718	2.05154877
HWER_00458	Salt0	Salt0_1	0.03078770	2.74010560
HWER_00458	Salt0	Salt0_2	0.00000000	1.57616590
HWER_00458	Salt10	Salt10_1	0.20940947	0.06980316
HWER_00458	Salt10	Salt10_2	0.33468286	0.24831309
HWER_00458	Salt20	Salt20_1	0.48175358	0.65777893
HWER_00458	Salt20	Salt20_2	0.56631965	1.01214575
HWER_00459	Salt0	Salt0_1	0.40822039	13.90282022
HWER_00459	Salt0	Salt0_2	0.48588020	9.14391420
HWER_00459	Salt10	Salt10_1	10.43209224	10.94774699
HWER_00459	Salt10	Salt10_2	8.53987730	14.03680982
HWER_00459	Salt20	Salt20_1	7.66520195	11.91194845
HWER_00459	Salt20	Salt20_2	7.29440549	15.58848233
HWER_00460	Salt0	Salt0_1	5.37310803	186.63854563
HWER_00460	Salt0	Salt0_2	11.15564856	114.74236641
HWER_00460	Salt10	Salt10_1	79.08401012	69.47063578
HWER_00460	Salt10	Salt10_2	67.25353925	65.67708333
HWER_00460	Salt20	Salt20_1	48.84125708	54.73219394
HWER_00460	Salt20	Salt20_2	58.07593308	64.05784970
HWER_00461	Salt0	Salt0_1	0.06216264	14.57198644
HWER_00461	Salt0	Salt0_2	0.87359860	10.01650505
HWER_00461	Salt10	Salt10_1	16.44273231	13.04753029
HWER_00461	Salt10	Salt10_2	14.86648501	12.97297297
HWER_00461	Salt20	Salt20_1	8.10579939	6.66089430
HWER_00461	Salt20	Salt20_2	10.30718827	10.93951094
HWER_00462	Salt0	Salt0_1	5.80041903	75.96641318
HWER_00462	Salt0	Salt0_2	8.12042374	56.07903944
HWER_00462	Salt10	Salt10_1	33.86699507	73.41056034
HWER_00462	Salt10	Salt10_2	32.99319728	76.40277778
HWER_00462	Salt20	Salt20_1	21.66907953	27.71024027
HWER_00462	Salt20	Salt20_2	30.94630709	52.84288194
HWER_00463	Salt0	Salt0_1	0.18906371	38.48496943
HWER_00463	Salt0	Salt0_2	0.32333797	33.64120732
HWER_00463	Salt10	Salt10_1	17.87642091	14.90760145
HWER_00463	Salt10	Salt10_2	14.18784530	16.95273174
HWER_00463	Salt20	Salt20_1	15.29767248	17.21514933
HWER_00463	Salt20	Salt20_2	13.81763571	20.91554854
HWER_00464	Salt0	Salt0_1	3.56406615	5.84612269
HWER_00464	Salt0	Salt0_2	0.97489193	4.40825832
HWER_00464	Salt10	Salt10_1	8.86996261	1.04366703
HWER_00464	Salt10	Salt10_2	9.81204819	0.72962066
HWER_00464	Salt20	Salt20_1	7.40536517	1.06382389
HWER_00464	Salt20	Salt20_2	7.25760184	1.08814712
HWER_00465	Salt0	Salt0_1	1.14785853	55.90761865
HWER_00465	Salt0	Salt0_2	0.64813481	34.93426633
HWER_00465	Salt10	Salt10_1	19.88451529	23.18805875
HWER_00465	Salt10	Salt10_2	21.14465409	27.13580247
HWER_00465	Salt20	Salt20_1	17.96122793	22.76675989
HWER_00465	Salt20	Salt20_2	21.71776730	28.14980159
HWER_00466	Salt0	Salt0_1	0.56186578	48.53500335
HWER_00466	Salt0	Salt0_2	1.13288277	29.52890416
HWER_00466	Salt10	Salt10_1	28.69536569	36.81982538
HWER_00466	Salt10	Salt10_2	21.38428875	31.98976982
HWER_00466	Salt20	Salt20_1	11.70108878	38.82844552
HWER_00466	Salt20	Salt20_2	12.89429785	50.61807332
HWER_00467	Salt0	Salt0_1	1.46241591	12.75676649
HWER_00467	Salt0	Salt0_2	2.25845792	4.33623922
HWER_00467	Salt10	Salt10_1	4.48887982	5.25402979
HWER_00467	Salt10	Salt10_2	3.62919132	5.01775148
HWER_00467	Salt20	Salt20_1	4.69852274	5.22659878
HWER_00467	Salt20	Salt20_2	4.70202874	5.84671739
HWER_00468	Salt0	Salt0_1	0.63371356	45.39486282
HWER_00468	Salt0	Salt0_2	0.76059299	37.63248943
HWER_00468	Salt10	Salt10_1	25.17491254	24.18754651
HWER_00468	Salt10	Salt10_2	19.64251208	24.84412470
HWER_00468	Salt20	Salt20_1	15.83590356	18.22432214
HWER_00468	Salt20	Salt20_2	16.21808144	20.59780747
HWER_00469	Salt0	Salt0_1	0.86548093	66.56436021
HWER_00469	Salt0	Salt0_2	0.61498214	47.38613395
HWER_00469	Salt10	Salt10_1	16.31537173	15.83414591
HWER_00469	Salt10	Salt10_2	11.03154305	22.28620394
HWER_00469	Salt20	Salt20_1	9.37571327	14.69766402
HWER_00469	Salt20	Salt20_2	9.13028255	22.99853103
HWER_00470	Salt0	Salt0_1	1.66349810	89.48749531
HWER_00470	Salt0	Salt0_2	1.51081425	63.72970648
HWER_00470	Salt10	Salt10_1	43.67217433	53.75789218
HWER_00470	Salt10	Salt10_2	44.42592593	61.96244131
HWER_00470	Salt20	Salt20_1	28.57233664	34.34105779
HWER_00470	Salt20	Salt20_2	26.12433862	40.08425553
HWER_00471	Salt0	Salt0_1	6.68064390	97.86432607
HWER_00471	Salt0	Salt0_2	4.85125205	52.02611115
HWER_00471	Salt10	Salt10_1	15.71060264	13.97840799
HWER_00471	Salt10	Salt10_2	17.94392523	14.16822430
HWER_00471	Salt20	Salt20_1	13.05631002	11.77313458
HWER_00471	Salt20	Salt20_2	15.89619493	15.52069426
HWER_00472	Salt0	Salt0_1	0.00000000	2.73173613
HWER_00472	Salt0	Salt0_2	0.09131086	1.85281257
HWER_00472	Salt10	Salt10_1	3.67101138	5.14730499
HWER_00472	Salt10	Salt10_2	4.18500797	4.73786408
HWER_00472	Salt20	Salt20_1	2.13504429	4.41003310
HWER_00472	Salt20	Salt20_2	2.97619048	3.62632917
HWER_00473	Salt0	Salt0_1	3.48262055	1.94301603
HWER_00473	Salt0	Salt0_2	0.57420793	1.98406026
HWER_00473	Salt10	Salt10_1	1.29691791	1.48108765
HWER_00473	Salt10	Salt10_2	1.19174041	2.18502203
HWER_00473	Salt20	Salt20_1	1.86306474	2.41937923
HWER_00473	Salt20	Salt20_2	2.39675516	3.99884623
HWER_00474	Salt0	Salt0_1	1.75765837	48.16223067
HWER_00474	Salt0	Salt0_2	4.42892122	26.20865140
HWER_00474	Salt10	Salt10_1	70.42940794	61.49425287
HWER_00474	Salt10	Salt10_2	62.00000000	64.76190476
HWER_00474	Salt20	Salt20_1	43.55381892	43.59812575
HWER_00474	Salt20	Salt20_2	73.09916891	83.29081633
HWER_00475	Salt0	Salt0_1	10.92727709	39.63794206
HWER_00475	Salt0	Salt0_2	12.48194760	36.71553064
HWER_00475	Salt10	Salt10_1	46.13233924	31.43118706
HWER_00475	Salt10	Salt10_2	35.60360360	30.86725664
HWER_00475	Salt20	Salt20_1	12.98781619	6.80423645
HWER_00475	Salt20	Salt20_2	16.67739168	13.03729456
HWER_00476	Salt0	Salt0_1	3.76718339	102.45100907
HWER_00476	Salt0	Salt0_2	3.94597769	88.91368174
HWER_00476	Salt10	Salt10_1	33.15649867	25.78249337
HWER_00476	Salt10	Salt10_2	26.88820513	32.40205128
HWER_00476	Salt20	Salt20_1	30.50871325	27.53036437
HWER_00476	Salt20	Salt20_2	44.02014652	49.18498168
HWER_00477	Salt0	Salt0_1	70.02383248	1132.62502956
HWER_00477	Salt0	Salt0_2	70.69286680	775.21092808
HWER_00477	Salt10	Salt10_1	624.40191388	527.47071440
HWER_00477	Salt10	Salt10_2	525.98405104	530.64114833
HWER_00477	Salt20	Salt20_1	437.71692597	348.36258526
HWER_00477	Salt20	Salt20_2	430.62200957	460.09911141
HWER_00478	Salt0	Salt0_1	0.20632535	34.63809552
HWER_00478	Salt0	Salt0_2	0.00000000	21.84054283
HWER_00478	Salt10	Salt10_1	8.69865455	17.93192551
HWER_00478	Salt10	Salt10_2	6.29801895	22.19121447
HWER_00478	Salt20	Salt20_1	4.86343935	11.43573460
HWER_00478	Salt20	Salt20_2	4.97954350	16.44210656
HWER_00479	Salt0	Salt0_1	0.00000000	2.37499857
HWER_00479	Salt0	Salt0_2	0.13795641	1.28372647
HWER_00479	Salt10	Salt10_1	3.58329871	4.06440924
HWER_00479	Salt10	Salt10_2	3.87951807	4.24424424
HWER_00479	Salt20	Salt20_1	6.28601362	7.77207413
HWER_00479	Salt20	Salt20_2	6.12270511	10.79651080
HWER_00480	Salt0	Salt0_1	0.55150557	4.06249879
HWER_00480	Salt0	Salt0_2	0.61209054	3.30996733
HWER_00480	Salt10	Salt10_1	1.66425980	2.81779437
HWER_00480	Salt10	Salt10_2	1.87402111	3.48655090
HWER_00480	Salt20	Salt20_1	1.22948042	2.01485194
HWER_00480	Salt20	Salt20_2	1.38017413	2.71170777
HWER_00481	Salt0	Salt0_1	19.50005345	106.46387833
HWER_00481	Salt0	Salt0_2	28.23507772	92.23152151
HWER_00481	Salt10	Salt10_1	179.68425426	81.91386235
HWER_00481	Salt10	Salt10_2	172.50870147	72.91030790
HWER_00481	Salt20	Salt20_1	123.90982695	58.68784061
HWER_00481	Salt20	Salt20_2	139.88095238	79.84318225
HWER_00482	Salt0	Salt0_1	2.81164868	23.53381726
HWER_00482	Salt0	Salt0_2	3.48044807	15.58524173
HWER_00482	Salt10	Salt10_1	39.47020743	6.33490073
HWER_00482	Salt10	Salt10_2	36.33205619	5.04040404
HWER_00482	Salt20	Salt20_1	31.08971830	3.51917343
HWER_00482	Salt20	Salt20_2	37.24229155	5.15196609
HWER_00483	Salt0	Salt0_1	0.46040150	19.13097544
HWER_00483	Salt0	Salt0_2	0.25498414	13.00270456
HWER_00483	Salt10	Salt10_1	14.90173494	15.99436131
HWER_00483	Salt10	Salt10_2	14.61377871	15.80433263
HWER_00483	Salt20	Salt20_1	11.07379504	14.47836161
HWER_00483	Salt20	Salt20_2	10.45705339	16.07267645
HWER_00484	Salt0	Salt0_1	7.53719949	11.01324857
HWER_00484	Salt0	Salt0_2	4.45543067	10.46636450
HWER_00484	Salt10	Salt10_1	16.22318762	12.79633621
HWER_00484	Salt10	Salt10_2	15.02362205	15.07812500
HWER_00484	Salt20	Salt20_1	14.45521541	14.48530463
HWER_00484	Salt20	Salt20_2	16.11126734	21.62388393
HWER_00485	Salt0	Salt0_1	0.55305911	59.37103929
HWER_00485	Salt0	Salt0_2	1.14999504	41.40823791
HWER_00485	Salt10	Salt10_1	15.80832960	27.92744253
HWER_00485	Salt10	Salt10_2	12.26666667	31.31944444
HWER_00485	Salt20	Salt20_1	15.02570656	29.57546720
HWER_00485	Salt20	Salt20_2	14.99690785	38.85323661
HWER_00659	Salt0	Salt0_1	0.00000000	1.92824452
HWER_00659	Salt0	Salt0_2	0.00000000	1.45364655
HWER_00659	Salt10	Salt10_1	9.43163388	13.17683826
HWER_00659	Salt10	Salt10_2	4.20449898	13.40665309
HWER_00659	Salt20	Salt20_1	10.12199744	21.61795616
HWER_00659	Salt20	Salt20_2	7.80869608	30.01042576
HWER_00660	Salt0	Salt0_1	0.49669441	26.13962113
HWER_00660	Salt0	Salt0_2	0.19771680	10.34035214
HWER_00660	Salt10	Salt10_1	18.50341721	7.05855126
HWER_00660	Salt10	Salt10_2	16.39639640	9.18120805
HWER_00660	Salt20	Salt20_1	9.93155627	4.85310153
HWER_00660	Salt20	Salt20_2	10.83226083	7.75673804
HWER_00661	Salt0	Salt0_1	0.21361131	64.71620529
HWER_00661	Salt0	Salt0_2	0.61754867	36.02638942
HWER_00661	Salt10	Salt10_1	11.48779543	25.97909190
HWER_00661	Salt10	Salt10_2	8.34756554	25.44193062
HWER_00661	Salt20	Salt20_1	7.75975111	18.09954751
HWER_00661	Salt20	Salt20_2	6.88871054	22.63790131
HWER_00662	Salt0	Salt0_1	0.09583215	35.80176275
HWER_00662	Salt0	Salt0_2	0.00000000	26.31578947
HWER_00662	Salt10	Salt10_1	3.25911914	7.61100176
HWER_00662	Salt10	Salt10_2	1.60909316	12.55448480
HWER_00662	Salt20	Salt20_1	2.17128375	11.21943028
HWER_00662	Salt20	Salt20_2	1.58627202	14.24997353
HWER_00663	Salt0	Salt0_1	0.68470201	44.45744370
HWER_00663	Salt0	Salt0_2	0.62882045	32.28126835
HWER_00663	Salt10	Salt10_1	18.13317479	29.14456233
HWER_00663	Salt10	Salt10_2	13.19029374	26.64615385
HWER_00663	Salt20	Salt20_1	28.92413442	54.46224256
HWER_00663	Salt20	Salt20_2	27.01377486	61.66437729
HWER_00664	Salt0	Salt0_1	0.44815103	0.36976314
HWER_00664	Salt0	Salt0_2	0.66776320	0.70733245
HWER_00664	Salt10	Salt10_1	8.79532609	15.70705473
HWER_00664	Salt10	Salt10_2	7.22897483	12.76574924
HWER_00664	Salt20	Salt20_1	10.67044262	5.82369366
HWER_00664	Salt20	Salt20_2	11.60878716	6.85889035
HWER_00665	Salt0	Salt0_1	0.90368122	15.38195645
HWER_00665	Salt0	Salt0_2	1.04405573	8.63983345
HWER_00665	Salt10	Salt10_1	30.69429411	18.76959248
HWER_00665	Salt10	Salt10_2	25.19581465	16.71515152
HWER_00665	Salt20	Salt20_1	11.27746252	6.65695860
HWER_00665	Salt20	Salt20_2	12.67883835	9.92965368
HWER_00666	Salt0	Salt0_1	12.19833941	18.77861411
HWER_00666	Salt0	Salt0_2	13.69372176	10.04829413
HWER_00666	Salt10	Salt10_1	57.10767065	4.25756510
HWER_00666	Salt10	Salt10_2	46.60680272	5.37687075
HWER_00666	Salt20	Salt20_1	45.68252930	3.81076916
HWER_00666	Salt20	Salt20_2	43.96258503	5.18707483
HWER_00667	Salt0	Salt0_1	6.64164733	67.91365142
HWER_00667	Salt0	Salt0_2	6.19609398	32.91061315
HWER_00667	Salt10	Salt10_1	141.17778773	103.55951057
HWER_00667	Salt10	Salt10_2	101.55844156	85.25591398
HWER_00667	Salt20	Salt20_1	53.87975869	41.54425334
HWER_00667	Salt20	Salt20_2	70.87778293	67.88594470
HWER_00668	Salt0	Salt0_1	0.68339283	3.96854082
HWER_00668	Salt0	Salt0_2	0.35029848	3.22903666
HWER_00668	Salt10	Salt10_1	7.94488033	4.04811853
HWER_00668	Salt10	Salt10_2	7.14340344	4.91761724
HWER_00668	Salt20	Salt20_1	7.84070076	5.02475398
HWER_00668	Salt20	Salt20_2	7.28967495	6.13344197
HWER_00669	Salt0	Salt0_1	1.14753537	14.81269928
HWER_00669	Salt0	Salt0_2	0.19771680	8.60062301
HWER_00669	Salt10	Salt10_1	12.38738739	3.95276017
HWER_00669	Salt10	Salt10_2	9.69669670	4.97159940
HWER_00669	Salt20	Salt20_1	8.29261756	2.94506983
HWER_00669	Salt20	Salt20_2	8.38226619	4.62443946
HWER_00670	Salt0	Salt0_1	0.73644187	12.57244833
HWER_00670	Salt0	Salt0_2	0.41783849	5.70501751
HWER_00670	Salt10	Salt10_1	21.63339383	2.40577386
HWER_00670	Salt10	Salt10_2	16.10666667	2.19309373
HWER_00670	Salt20	Salt20_1	12.32325665	1.76583568
HWER_00670	Salt20	Salt20_2	11.77318296	2.92585322
HWER_00671	Salt0	Salt0_1	0.44212574	24.00190114
HWER_00671	Salt0	Salt0_2	1.06515178	12.44224588
HWER_00671	Salt10	Salt10_1	0.57280330	4.14019964
HWER_00671	Salt10	Salt10_2	0.40753045	4.99122807
HWER_00671	Salt20	Salt20_1	0.50175996	4.71215223
HWER_00671	Salt20	Salt20_2	0.52404683	6.84328008
HWER_00672	Salt0	Salt0_1	6.81242079	5.47420651
HWER_00672	Salt0	Salt0_2	1.74936387	4.62887770
HWER_00672	Salt10	Salt10_1	13.35009579	14.30667645
HWER_00672	Salt10	Salt10_2	13.00000000	15.56501182
HWER_00672	Salt20	Salt20_1	12.34744470	14.57390006
HWER_00672	Salt20	Salt20_2	9.79662698	13.90999662
HWER_00673	Salt0	Salt0_1	3.06872226	123.12789603
HWER_00673	Salt0	Salt0_2	3.23997938	73.57453180
HWER_00673	Salt10	Salt10_1	76.83778689	37.75363122
HWER_00673	Salt10	Salt10_2	65.98070740	49.20042872
HWER_00673	Salt20	Salt20_1	58.49588321	41.06484581
HWER_00673	Salt20	Salt20_2	60.18412188	49.40858980
HWER_00674	Salt0	Salt0_1	3.06767245	62.49443360
HWER_00674	Salt0	Salt0_2	3.74168704	37.85846916
HWER_00674	Salt10	Salt10_1	22.31509469	23.76514445
HWER_00674	Salt10	Salt10_2	19.25342874	26.02282282
HWER_00674	Salt20	Salt20_1	26.42836382	32.93957573
HWER_00674	Salt20	Salt20_2	25.41741205	39.82196482
